Year;Month;Decimal Year;Figure Reference;Sea_Area;Monthly_Average_Sea_Surface_Temperature_degrees_C;Latitude;Longitude
2005;6;2005.42;Figure 4.12;East Shetland;10.36;60.377684;0.25386
2005;7;2005.5;Figure 4.12;East Shetland;12.95;60.377684;0.25386
2005;8;2005.58;Figure 4.12;East Shetland;12.98;60.377684;0.25386
2005;9;2005.67;Figure 4.12;East Shetland;12.36;60.377684;0.25386
2005;10;2005.75;Figure 4.12;East Shetland;11.31;60.377684;0.25386
2005;11;2005.83;Figure 4.12;East Shetland;10.49;60.377684;0.25386
2005;12;2005.92;Figure 4.12;East Shetland;9.44;60.377684;0.25386
2006;1;2006;Figure 4.12;East Shetland;8.64;60.377684;0.25386
2006;2;2006.08;Figure 4.12;East Shetland;8.44;60.377684;0.25386
2006;3;2006.17;Figure 4.12;East Shetland;7.63;60.377684;0.25386
2006;4;2006.25;Figure 4.12;East Shetland;7.84;60.377684;0.25386
2006;5;2006.33;Figure 4.12;East Shetland;8.92;60.377684;0.25386
2006;6;2006.42;Figure 4.12;East Shetland;10.87;60.377684;0.25386
2006;7;2006.5;Figure 4.12;East Shetland;13.81;60.377684;0.25386
2006;8;2006.58;Figure 4.12;East Shetland;14.99;60.377684;0.25386
2006;9;2006.67;Figure 4.12;East Shetland;13.88;60.377684;0.25386
2006;10;2006.75;Figure 4.12;East Shetland;12.34;60.377684;0.25386
2006;11;2006.83;Figure 4.12;East Shetland;10.39;60.377684;0.25386
2006;12;2006.92;Figure 4.12;East Shetland;9.53;60.377684;0.25386
2007;1;2007;Figure 4.12;East Shetland;8.88;60.377684;0.25386
2007;2;2007.08;Figure 4.12;East Shetland;8.24;60.377684;0.25386
2007;3;2007.17;Figure 4.12;East Shetland;8.1;60.377684;0.25386
2007;4;2007.25;Figure 4.12;East Shetland;8.32;60.377684;0.25386
2007;5;2007.33;Figure 4.12;East Shetland;9.36;60.377684;0.25386
2007;6;2007.42;Figure 4.12;East Shetland;11.65;60.377684;0.25386
2007;7;2007.5;Figure 4.12;East Shetland;13.15;60.377684;0.25386
2007;8;2007.58;Figure 4.12;East Shetland;13.05;60.377684;0.25386
2007;9;2007.67;Figure 4.12;East Shetland;11.7;60.377684;0.25386
2007;10;2007.75;Figure 4.12;East Shetland;10.66;60.377684;0.25386
2007;11;2007.83;Figure 4.12;East Shetland;9.75;60.377684;0.25386
2007;12;2007.92;Figure 4.12;East Shetland;8.97;60.377684;0.25386
2008;1;2008;Figure 4.12;East Shetland;8.27;60.377684;0.25386
2008;2;2008.08;Figure 4.12;East Shetland;7.93;60.377684;0.25386
2008;3;2008.17;Figure 4.12;East Shetland;7.71;60.377684;0.25386
2008;4;2008.25;Figure 4.12;East Shetland;7.92;60.377684;0.25386
2008;5;2008.33;Figure 4.12;East Shetland;10.22;60.377684;0.25386
2008;6;2008.42;Figure 4.12;East Shetland;11.82;60.377684;0.25386
2008;7;2008.5;Figure 4.12;East Shetland;13.2;60.377684;0.25386
2008;8;2008.58;Figure 4.12;East Shetland;14.57;60.377684;0.25386
2008;9;2008.67;Figure 4.12;East Shetland;13.32;60.377684;0.25386
2008;10;2008.75;Figure 4.12;East Shetland;11.15;60.377684;0.25386
2008;11;2008.83;Figure 4.12;East Shetland;9.69;60.377684;0.25386
2008;12;2008.92;Figure 4.12;East Shetland;8.59;60.377684;0.25386
2009;1;2009;Figure 4.12;East Shetland;8;60.377684;0.25386
2009;2;2009.08;Figure 4.12;East Shetland;7.6;60.377684;0.25386
2009;3;2009.17;Figure 4.12;East Shetland;7.94;60.377684;0.25386
2009;4;2009.25;Figure 4.12;East Shetland;8.31;60.377684;0.25386
2009;5;2009.33;Figure 4.12;East Shetland;9.59;60.377684;0.25386
2009;6;2009.42;Figure 4.12;East Shetland;11.99;60.377684;0.25386
2009;7;2009.5;Figure 4.12;East Shetland;14.25;60.377684;0.25386
2009;8;2009.58;Figure 4.12;East Shetland;14.52;60.377684;0.25386
2009;9;2009.67;Figure 4.12;East Shetland;13.05;60.377684;0.25386
2009;10;2009.75;Figure 4.12;East Shetland;11.27;60.377684;0.25386
2009;11;2009.83;Figure 4.12;East Shetland;10.31;60.377684;0.25386
2009;12;2009.92;Figure 4.12;East Shetland;9.18;60.377684;0.25386
2010;1;2010;Figure 4.12;East Shetland;8.22;60.377684;0.25386
2010;2;2010.08;Figure 4.12;East Shetland;7.43;60.377684;0.25386
2010;3;2010.17;Figure 4.12;East Shetland;7.25;60.377684;0.25386
2010;4;2010.25;Figure 4.12;East Shetland;7.72;60.377684;0.25386
2010;5;2010.33;Figure 4.12;East Shetland;8.91;60.377684;0.25386
2010;6;2010.42;Figure 4.12;East Shetland;11.05;60.377684;0.25386
2010;7;2010.5;Figure 4.12;East Shetland;12.81;60.377684;0.25386
2010;8;2010.58;Figure 4.12;East Shetland;14.23;60.377684;0.25386
2010;9;2010.67;Figure 4.12;East Shetland;13.05;60.377684;0.25386
2010;10;2010.75;Figure 4.12;East Shetland;11.09;60.377684;0.25386
2010;11;2010.83;Figure 4.12;East Shetland;9.74;60.377684;0.25386
2010;12;2010.92;Figure 4.12;East Shetland;8.2;60.377684;0.25386
2011;1;2011;Figure 4.12;East Shetland;7.69;60.377684;0.25386
2011;2;2011.08;Figure 4.12;East Shetland;7.31;60.377684;0.25386
2011;3;2011.17;Figure 4.12;East Shetland;7.36;60.377684;0.25386
2011;4;2011.25;Figure 4.12;East Shetland;8.16;60.377684;0.25386
2011;5;2011.33;Figure 4.12;East Shetland;9.8;60.377684;0.25386
2011;6;2011.42;Figure 4.12;East Shetland;11.18;60.377684;0.25386
2011;7;2011.5;Figure 4.12;East Shetland;13.22;60.377684;0.25386
2011;8;2011.58;Figure 4.12;East Shetland;13.6;60.377684;0.25386
2011;9;2011.67;Figure 4.12;East Shetland;12.79;60.377684;0.25386
2011;10;2011.75;Figure 4.12;East Shetland;11.34;60.377684;0.25386
2011;11;2011.83;Figure 4.12;East Shetland;10.66;60.377684;0.25386
2011;12;2011.92;Figure 4.12;East Shetland;9.44;60.377684;0.25386
2012;1;2012;Figure 4.12;East Shetland;8.45;60.377684;0.25386
2012;2;2012.08;Figure 4.12;East Shetland;7.97;60.377684;0.25386
2012;3;2012.17;Figure 4.12;East Shetland;8.29;60.377684;0.25386
2012;4;2012.25;Figure 4.12;East Shetland;8.02;60.377684;0.25386
2012;5;2012.33;Figure 4.12;East Shetland;8.88;60.377684;0.25386
2012;6;2012.42;Figure 4.12;East Shetland;10.93;60.377684;0.25386
2012;7;2012.5;Figure 4.12;East Shetland;12.49;60.377684;0.25386
2012;8;2012.58;Figure 4.12;East Shetland;14.23;60.377684;0.25386
2012;9;2012.67;Figure 4.12;East Shetland;12.24;60.377684;0.25386
2012;10;2012.75;Figure 4.12;East Shetland;10.82;60.377684;0.25386
2012;11;2012.83;Figure 4.12;East Shetland;9.76;60.377684;0.25386
2012;12;2012.92;Figure 4.12;East Shetland;8.58;60.377684;0.25386
2013;1;2013;Figure 4.12;East Shetland;8.01;60.377684;0.25386
2013;2;2013.08;Figure 4.12;East Shetland;7.52;60.377684;0.25386
2013;3;2013.17;Figure 4.12;East Shetland;7.23;60.377684;0.25386
2013;4;2013.25;Figure 4.12;East Shetland;7.52;60.377684;0.25386
2013;5;2013.33;Figure 4.12;East Shetland;8.62;60.377684;0.25386
2013;6;2013.42;Figure 4.12;East Shetland;11.08;60.377684;0.25386
2013;7;2013.5;Figure 4.12;East Shetland;12.8;60.377684;0.25386
2013;8;2013.58;Figure 4.12;East Shetland;13.93;60.377684;0.25386
2013;9;2013.67;Figure 4.12;East Shetland;12.67;60.377684;0.25386
2013;10;2013.75;Figure 4.12;East Shetland;11.2;60.377684;0.25386
2013;11;2013.83;Figure 4.12;East Shetland;10.08;60.377684;0.25386
2013;12;2013.92;Figure 4.12;East Shetland;9.02;60.377684;0.25386
1997;1;1997;Figure 4.12;Fladen;7.58;58.728335;-0.757343
1997;2;1997.08;Figure 4.12;Fladen;7.37;58.728335;-0.757343
1997;3;1997.17;Figure 4.12;Fladen;7.2;58.728335;-0.757343
1997;4;1997.25;Figure 4.12;Fladen;7.49;58.728335;-0.757343
1997;5;1997.33;Figure 4.12;Fladen;8.56;58.728335;-0.757343
1997;6;1997.42;Figure 4.12;Fladen;10.68;58.728335;-0.757343
1997;7;1997.5;Figure 4.12;Fladen;13.51;58.728335;-0.757343
1997;8;1997.58;Figure 4.12;Fladen;15.49;58.728335;-0.757343
1997;9;1997.67;Figure 4.12;Fladen;13;58.728335;-0.757343
1997;10;1997.75;Figure 4.12;Fladen;11.66;58.728335;-0.757343
1997;11;1997.83;Figure 4.12;Fladen;10.58;58.728335;-0.757343
1997;12;1997.92;Figure 4.12;Fladen;9.63;58.728335;-0.757343
1998;1;1998;Figure 4.12;Fladen;8.94;58.728335;-0.757343
1998;2;1998.08;Figure 4.12;Fladen;8.34;58.728335;-0.757343
1998;3;1998.17;Figure 4.12;Fladen;8.1;58.728335;-0.757343
1998;4;1998.25;Figure 4.12;Fladen;7.77;58.728335;-0.757343
1998;5;1998.33;Figure 4.12;Fladen;9.4;58.728335;-0.757343
1998;6;1998.42;Figure 4.12;Fladen;10.83;58.728335;-0.757343
1998;7;1998.5;Figure 4.12;Fladen;12.11;58.728335;-0.757343
1998;8;1998.58;Figure 4.12;Fladen;12.71;58.728335;-0.757343
1998;9;1998.67;Figure 4.12;Fladen;12.47;58.728335;-0.757343
1998;10;1998.75;Figure 4.12;Fladen;11.15;58.728335;-0.757343
1998;11;1998.83;Figure 4.12;Fladen;9.77;58.728335;-0.757343
1998;12;1998.92;Figure 4.12;Fladen;8.85;58.728335;-0.757343
1999;1;1999;Figure 4.12;Fladen;8.15;58.728335;-0.757343
1999;2;1999.08;Figure 4.12;Fladen;7.32;58.728335;-0.757343
1999;3;1999.17;Figure 4.12;Fladen;6.96;58.728335;-0.757343
1999;4;1999.25;Figure 4.12;Fladen;7.4;58.728335;-0.757343
1999;5;1999.33;Figure 4.12;Fladen;8.76;58.728335;-0.757343
1999;6;1999.42;Figure 4.12;Fladen;10.23;58.728335;-0.757343
1999;7;1999.5;Figure 4.12;Fladen;13.03;58.728335;-0.757343
1999;8;1999.58;Figure 4.12;Fladen;13.72;58.728335;-0.757343
1999;9;1999.67;Figure 4.12;Fladen;13.4;58.728335;-0.757343
1999;10;1999.75;Figure 4.12;Fladen;11.83;58.728335;-0.757343
1999;11;1999.83;Figure 4.12;Fladen;10.57;58.728335;-0.757343
1999;12;1999.92;Figure 4.12;Fladen;9.04;58.728335;-0.757343
2000;1;2000;Figure 4.12;Fladen;7.91;58.728335;-0.757343
2000;2;2000.08;Figure 4.12;Fladen;7.44;58.728335;-0.757343
2000;3;2000.17;Figure 4.12;Fladen;7.33;58.728335;-0.757343
2000;4;2000.25;Figure 4.12;Fladen;7.1;58.728335;-0.757343
2000;5;2000.33;Figure 4.12;Fladen;9.36;58.728335;-0.757343
2000;6;2000.42;Figure 4.12;Fladen;10.62;58.728335;-0.757343
2000;7;2000.5;Figure 4.12;Fladen;12.02;58.728335;-0.757343
2000;8;2000.58;Figure 4.12;Fladen;13.62;58.728335;-0.757343
2000;9;2000.67;Figure 4.12;Fladen;12.62;58.728335;-0.757343
2000;10;2000.75;Figure 4.12;Fladen;11.35;58.728335;-0.757343
2000;11;2000.83;Figure 4.12;Fladen;10.17;58.728335;-0.757343
2000;12;2000.92;Figure 4.12;Fladen;9.44;58.728335;-0.757343
2001;1;2001;Figure 4.12;Fladen;8.41;58.728335;-0.757343
2001;2;2001.08;Figure 4.12;Fladen;7.22;58.728335;-0.757343
2001;3;2001.17;Figure 4.12;Fladen;6.81;58.728335;-0.757343
2001;4;2001.25;Figure 4.12;Fladen;6.99;58.728335;-0.757343
2001;5;2001.33;Figure 4.12;Fladen;9.15;58.728335;-0.757343
2001;6;2001.42;Figure 4.12;Fladen;10.51;58.728335;-0.757343
2001;7;2001.5;Figure 4.12;Fladen;12.98;58.728335;-0.757343
2001;8;2001.58;Figure 4.12;Fladen;13.94;58.728335;-0.757343
2001;9;2001.67;Figure 4.12;Fladen;12.56;58.728335;-0.757343
2001;10;2001.75;Figure 4.12;Fladen;11.97;58.728335;-0.757343
2001;11;2001.83;Figure 4.12;Fladen;10.47;58.728335;-0.757343
2001;12;2001.92;Figure 4.12;Fladen;9.22;58.728335;-0.757343
2002;1;2002;Figure 4.12;Fladen;8.27;58.728335;-0.757343
2002;2;2002.08;Figure 4.12;Fladen;7.98;58.728335;-0.757343
2002;3;2002.17;Figure 4.12;Fladen;7.41;58.728335;-0.757343
2002;4;2002.25;Figure 4.12;Fladen;7.84;58.728335;-0.757343
2002;5;2002.33;Figure 4.12;Fladen;9.31;58.728335;-0.757343
2002;6;2002.42;Figure 4.12;Fladen;12.3;58.728335;-0.757343
2002;7;2002.5;Figure 4.12;Fladen;13.95;58.728335;-0.757343
2002;8;2002.58;Figure 4.12;Fladen;15.48;58.728335;-0.757343
2002;9;2002.67;Figure 4.12;Fladen;14.31;58.728335;-0.757343
2002;10;2002.75;Figure 4.12;Fladen;12.46;58.728335;-0.757343
2002;11;2002.83;Figure 4.12;Fladen;10.25;58.728335;-0.757343
2002;12;2002.92;Figure 4.12;Fladen;9.38;58.728335;-0.757343
2003;1;2003;Figure 4.12;Fladen;8.4;58.728335;-0.757343
2003;2;2003.08;Figure 4.12;Fladen;7.61;58.728335;-0.757343
2003;3;2003.17;Figure 4.12;Fladen;7.43;58.728335;-0.757343
2003;4;2003.25;Figure 4.12;Fladen;8.14;58.728335;-0.757343
2003;5;2003.33;Figure 4.12;Fladen;9.57;58.728335;-0.757343
2003;6;2003.42;Figure 4.12;Fladen;12.57;58.728335;-0.757343
2003;7;2003.5;Figure 4.12;Fladen;14.72;58.728335;-0.757343
2003;8;2003.58;Figure 4.12;Fladen;15.64;58.728335;-0.757343
2003;9;2003.67;Figure 4.12;Fladen;14.13;58.728335;-0.757343
2003;10;2003.75;Figure 4.12;Fladen;11.97;58.728335;-0.757343
2003;11;2003.83;Figure 4.12;Fladen;10.94;58.728335;-0.757343
2003;12;2003.92;Figure 4.12;Fladen;9.94;58.728335;-0.757343
2004;1;2004;Figure 4.12;Fladen;8.85;58.728335;-0.757343
2004;2;2004.08;Figure 4.12;Fladen;8.03;58.728335;-0.757343
2004;3;2004.17;Figure 4.12;Fladen;7.62;58.728335;-0.757343
2004;4;2004.25;Figure 4.12;Fladen;7.9;58.728335;-0.757343
2004;5;2004.33;Figure 4.12;Fladen;9.31;58.728335;-0.757343
2004;6;2004.42;Figure 4.12;Fladen;11.43;58.728335;-0.757343
2004;7;2004.5;Figure 4.12;Fladen;13.06;58.728335;-0.757343
2004;8;2004.58;Figure 4.12;Fladen;14.98;58.728335;-0.757343
2004;9;2004.67;Figure 4.12;Fladen;13.23;58.728335;-0.757343
2004;10;2004.75;Figure 4.12;Fladen;11.38;58.728335;-0.757343
2004;11;2004.83;Figure 4.12;Fladen;10.65;58.728335;-0.757343
2004;12;2004.92;Figure 4.12;Fladen;9.56;58.728335;-0.757343
2005;1;2005;Figure 4.12;Fladen;8.33;58.728335;-0.757343
2005;2;2005.08;Figure 4.12;Fladen;7.6;58.728335;-0.757343
2005;3;2005.17;Figure 4.12;Fladen;7.21;58.728335;-0.757343
2005;4;2005.25;Figure 4.12;Fladen;7.58;58.728335;-0.757343
2005;5;2005.33;Figure 4.12;Fladen;8.54;58.728335;-0.757343
2005;6;2005.42;Figure 4.12;Fladen;10.65;58.728335;-0.757343
2005;7;2005.5;Figure 4.12;Fladen;13.59;58.728335;-0.757343
2005;8;2005.58;Figure 4.12;Fladen;13.39;58.728335;-0.757343
2005;9;2005.67;Figure 4.12;Fladen;12.91;58.728335;-0.757343
2005;10;2005.75;Figure 4.12;Fladen;11.83;58.728335;-0.757343
2005;11;2005.83;Figure 4.12;Fladen;10.92;58.728335;-0.757343
2005;12;2005.92;Figure 4.12;Fladen;9.66;58.728335;-0.757343
2006;1;2006;Figure 4.12;Fladen;8.57;58.728335;-0.757343
2006;2;2006.08;Figure 4.12;Fladen;8.08;58.728335;-0.757343
2006;3;2006.17;Figure 4.12;Fladen;7.16;58.728335;-0.757343
2006;4;2006.25;Figure 4.12;Fladen;7.3;58.728335;-0.757343
2006;5;2006.33;Figure 4.12;Fladen;8.55;58.728335;-0.757343
2006;6;2006.42;Figure 4.12;Fladen;10.95;58.728335;-0.757343
2006;7;2006.5;Figure 4.12;Fladen;14.21;58.728335;-0.757343
2006;8;2006.58;Figure 4.12;Fladen;14.94;58.728335;-0.757343
2006;9;2006.67;Figure 4.12;Fladen;13.99;58.728335;-0.757343
2006;10;2006.75;Figure 4.12;Fladen;12.71;58.728335;-0.757343
2006;11;2006.83;Figure 4.12;Fladen;10.82;58.728335;-0.757343
2006;12;2006.92;Figure 4.12;Fladen;9.82;58.728335;-0.757343
2007;1;2007;Figure 4.12;Fladen;8.8;58.728335;-0.757343
2007;2;2007.08;Figure 4.12;Fladen;8.03;58.728335;-0.757343
2007;3;2007.17;Figure 4.12;Fladen;7.81;58.728335;-0.757343
2007;4;2007.25;Figure 4.12;Fladen;8.27;58.728335;-0.757343
2007;5;2007.33;Figure 4.12;Fladen;9.45;58.728335;-0.757343
2007;6;2007.42;Figure 4.12;Fladen;11.62;58.728335;-0.757343
2007;7;2007.5;Figure 4.12;Fladen;13.29;58.728335;-0.757343
2007;8;2007.58;Figure 4.12;Fladen;13.31;58.728335;-0.757343
2007;9;2007.67;Figure 4.12;Fladen;12.27;58.728335;-0.757343
2007;10;2007.75;Figure 4.12;Fladen;11.38;58.728335;-0.757343
2007;11;2007.83;Figure 4.12;Fladen;10.21;58.728335;-0.757343
2007;12;2007.92;Figure 4.12;Fladen;9.09;58.728335;-0.757343
2008;1;2008;Figure 4.12;Fladen;8.11;58.728335;-0.757343
2008;2;2008.08;Figure 4.12;Fladen;7.57;58.728335;-0.757343
2008;3;2008.17;Figure 4.12;Fladen;7.23;58.728335;-0.757343
2008;4;2008.25;Figure 4.12;Fladen;7.47;58.728335;-0.757343
2008;5;2008.33;Figure 4.12;Fladen;10.08;58.728335;-0.757343
2008;6;2008.42;Figure 4.12;Fladen;11.73;58.728335;-0.757343
2008;7;2008.5;Figure 4.12;Fladen;12.92;58.728335;-0.757343
2008;8;2008.58;Figure 4.12;Fladen;14.18;58.728335;-0.757343
2008;9;2008.67;Figure 4.12;Fladen;13.55;58.728335;-0.757343
2008;10;2008.75;Figure 4.12;Fladen;11.62;58.728335;-0.757343
2008;11;2008.83;Figure 4.12;Fladen;10.17;58.728335;-0.757343
2008;12;2008.92;Figure 4.12;Fladen;8.79;58.728335;-0.757343
2009;1;2009;Figure 4.12;Fladen;7.84;58.728335;-0.757343
2009;2;2009.08;Figure 4.12;Fladen;7.16;58.728335;-0.757343
2009;3;2009.17;Figure 4.12;Fladen;7.4;58.728335;-0.757343
2009;4;2009.25;Figure 4.12;Fladen;7.95;58.728335;-0.757343
2009;5;2009.33;Figure 4.12;Fladen;9.32;58.728335;-0.757343
2009;6;2009.42;Figure 4.12;Fladen;12.21;58.728335;-0.757343
2009;7;2009.5;Figure 4.12;Fladen;14.78;58.728335;-0.757343
2009;8;2009.58;Figure 4.12;Fladen;14.75;58.728335;-0.757343
2009;9;2009.67;Figure 4.12;Fladen;13.29;58.728335;-0.757343
2009;10;2009.75;Figure 4.12;Fladen;11.84;58.728335;-0.757343
2009;11;2009.83;Figure 4.12;Fladen;10.9;58.728335;-0.757343
2009;12;2009.92;Figure 4.12;Fladen;9.58;58.728335;-0.757343
2010;1;2010;Figure 4.12;Fladen;8.24;58.728335;-0.757343
2010;2;2010.08;Figure 4.12;Fladen;7.16;58.728335;-0.757343
2010;3;2010.17;Figure 4.12;Fladen;7.04;58.728335;-0.757343
2010;4;2010.25;Figure 4.12;Fladen;7.36;58.728335;-0.757343
2010;5;2010.33;Figure 4.12;Fladen;8.84;58.728335;-0.757343
2010;6;2010.42;Figure 4.12;Fladen;11.39;58.728335;-0.757343
2010;7;2010.5;Figure 4.12;Fladen;12.97;58.728335;-0.757343
2010;8;2010.58;Figure 4.12;Fladen;14.18;58.728335;-0.757343
2010;9;2010.67;Figure 4.12;Fladen;13.08;58.728335;-0.757343
2010;10;2010.75;Figure 4.12;Fladen;11.45;58.728335;-0.757343
2010;11;2010.83;Figure 4.12;Fladen;10.12;58.728335;-0.757343
2010;12;2010.92;Figure 4.12;Fladen;8.26;58.728335;-0.757343
2011;1;2011;Figure 4.12;Fladen;7.41;58.728335;-0.757343
2011;2;2011.08;Figure 4.12;Fladen;6.87;58.728335;-0.757343
2011;3;2011.17;Figure 4.12;Fladen;6.87;58.728335;-0.757343
2011;4;2011.25;Figure 4.12;Fladen;7.68;58.728335;-0.757343
2011;5;2011.33;Figure 4.12;Fladen;9.53;58.728335;-0.757343
2011;6;2011.42;Figure 4.12;Fladen;11.2;58.728335;-0.757343
2011;7;2011.5;Figure 4.12;Fladen;13.63;58.728335;-0.757343
2011;8;2011.58;Figure 4.12;Fladen;13.66;58.728335;-0.757343
2011;9;2011.67;Figure 4.12;Fladen;12.86;58.728335;-0.757343
2011;10;2011.75;Figure 4.12;Fladen;11.77;58.728335;-0.757343
2011;11;2011.83;Figure 4.12;Fladen;11.09;58.728335;-0.757343
2011;12;2011.92;Figure 4.12;Fladen;9.6;58.728335;-0.757343
2012;1;2012;Figure 4.12;Fladen;8.28;58.728335;-0.757343
2012;2;2012.08;Figure 4.12;Fladen;7.57;58.728335;-0.757343
2012;3;2012.17;Figure 4.12;Fladen;7.81;58.728335;-0.757343
2012;4;2012.25;Figure 4.12;Fladen;7.68;58.728335;-0.757343
2012;5;2012.33;Figure 4.12;Fladen;8.8;58.728335;-0.757343
2012;6;2012.42;Figure 4.12;Fladen;11.16;58.728335;-0.757343
2012;7;2012.5;Figure 4.12;Fladen;12.61;58.728335;-0.757343
2012;8;2012.58;Figure 4.12;Fladen;14.5;58.728335;-0.757343
2012;9;2012.67;Figure 4.12;Fladen;12.61;58.728335;-0.757343
2012;10;2012.75;Figure 4.12;Fladen;11.12;58.728335;-0.757343
2012;11;2012.83;Figure 4.12;Fladen;10.07;58.728335;-0.757343
2012;12;2012.92;Figure 4.12;Fladen;8.81;58.728335;-0.757343
2013;1;2013;Figure 4.12;Fladen;7.87;58.728335;-0.757343
2013;2;2013.08;Figure 4.12;Fladen;6.91;58.728335;-0.757343
2013;3;2013.17;Figure 4.12;Fladen;6.45;58.728335;-0.757343
2013;4;2013.25;Figure 4.12;Fladen;6.58;58.728335;-0.757343
2013;5;2013.33;Figure 4.12;Fladen;8.04;58.728335;-0.757343
2013;6;2013.42;Figure 4.12;Fladen;10.87;58.728335;-0.757343
2013;7;2013.5;Figure 4.12;Fladen;13.29;58.728335;-0.757343
2013;8;2013.58;Figure 4.12;Fladen;14.45;58.728335;-0.757343
2013;9;2013.67;Figure 4.12;Fladen;12.93;58.728335;-0.757343
2013;10;2013.75;Figure 4.12;Fladen;11.69;58.728335;-0.757343
2013;11;2013.83;Figure 4.12;Fladen;10.58;58.728335;-0.757343
2013;12;2013.92;Figure 4.12;Fladen;9.31;58.728335;-0.757343
1997;1;1997;Figure 4.12;Moray Firth;7.8;57.977819;-3.174363
1997;2;1997.08;Figure 4.12;Moray Firth;7.48;57.977819;-3.174363
1997;3;1997.17;Figure 4.12;Moray Firth;7.29;57.977819;-3.174363
1997;4;1997.25;Figure 4.12;Moray Firth;7.75;57.977819;-3.174363
1997;5;1997.33;Figure 4.12;Moray Firth;8.89;57.977819;-3.174363
1997;6;1997.42;Figure 4.12;Moray Firth;10.92;57.977819;-3.174363
1997;7;1997.5;Figure 4.12;Moray Firth;13.13;57.977819;-3.174363
1997;8;1997.58;Figure 4.12;Moray Firth;14.98;57.977819;-3.174363
1997;9;1997.67;Figure 4.12;Moray Firth;13.07;57.977819;-3.174363
1997;10;1997.75;Figure 4.12;Moray Firth;12.49;57.977819;-3.174363
1997;11;1997.83;Figure 4.12;Moray Firth;11.6;57.977819;-3.174363
1997;12;1997.92;Figure 4.12;Moray Firth;10.27;57.977819;-3.174363
1998;1;1998;Figure 4.12;Moray Firth;9.18;57.977819;-3.174363
1998;2;1998.08;Figure 4.12;Moray Firth;8.47;57.977819;-3.174363
1998;3;1998.17;Figure 4.12;Moray Firth;8.17;57.977819;-3.174363
1998;4;1998.25;Figure 4.12;Moray Firth;7.94;57.977819;-3.174363
1998;5;1998.33;Figure 4.12;Moray Firth;9.5;57.977819;-3.174363
1998;6;1998.42;Figure 4.12;Moray Firth;10.66;57.977819;-3.174363
1998;7;1998.5;Figure 4.12;Moray Firth;12.05;57.977819;-3.174363
1998;8;1998.58;Figure 4.12;Moray Firth;12.74;57.977819;-3.174363
1998;9;1998.67;Figure 4.12;Moray Firth;12.78;57.977819;-3.174363
1998;10;1998.75;Figure 4.12;Moray Firth;11.62;57.977819;-3.174363
1998;11;1998.83;Figure 4.12;Moray Firth;10.29;57.977819;-3.174363
1998;12;1998.92;Figure 4.12;Moray Firth;9.06;57.977819;-3.174363
1999;1;1999;Figure 4.12;Moray Firth;7.95;57.977819;-3.174363
1999;2;1999.08;Figure 4.12;Moray Firth;7.02;57.977819;-3.174363
1999;3;1999.17;Figure 4.12;Moray Firth;6.77;57.977819;-3.174363
1999;4;1999.25;Figure 4.12;Moray Firth;7.53;57.977819;-3.174363
1999;5;1999.33;Figure 4.12;Moray Firth;9.09;57.977819;-3.174363
1999;6;1999.42;Figure 4.12;Moray Firth;10.39;57.977819;-3.174363
1999;7;1999.5;Figure 4.12;Moray Firth;13.09;57.977819;-3.174363
1999;8;1999.58;Figure 4.12;Moray Firth;13.61;57.977819;-3.174363
1999;9;1999.67;Figure 4.12;Moray Firth;13.14;57.977819;-3.174363
1999;10;1999.75;Figure 4.12;Moray Firth;12.1;57.977819;-3.174363
1999;11;1999.83;Figure 4.12;Moray Firth;11.04;57.977819;-3.174363
1999;12;1999.92;Figure 4.12;Moray Firth;9.23;57.977819;-3.174363
2000;1;2000;Figure 4.12;Moray Firth;7.89;57.977819;-3.174363
2000;2;2000.08;Figure 4.12;Moray Firth;7.43;57.977819;-3.174363
2000;3;2000.17;Figure 4.12;Moray Firth;7.45;57.977819;-3.174363
2000;4;2000.25;Figure 4.12;Moray Firth;7.25;57.977819;-3.174363
2000;5;2000.33;Figure 4.12;Moray Firth;9.53;57.977819;-3.174363
2000;6;2000.42;Figure 4.12;Moray Firth;10.62;57.977819;-3.174363
2000;7;2000.5;Figure 4.12;Moray Firth;12.04;57.977819;-3.174363
2000;8;2000.58;Figure 4.12;Moray Firth;13.66;57.977819;-3.174363
2000;9;2000.67;Figure 4.12;Moray Firth;12.92;57.977819;-3.174363
2000;10;2000.75;Figure 4.12;Moray Firth;11.83;57.977819;-3.174363
2000;11;2000.83;Figure 4.12;Moray Firth;10.56;57.977819;-3.174363
2000;12;2000.92;Figure 4.12;Moray Firth;9.92;57.977819;-3.174363
2001;1;2001;Figure 4.12;Moray Firth;8.7;57.977819;-3.174363
2001;2;2001.08;Figure 4.12;Moray Firth;7.17;57.977819;-3.174363
2001;3;2001.17;Figure 4.12;Moray Firth;6.59;57.977819;-3.174363
2001;4;2001.25;Figure 4.12;Moray Firth;6.91;57.977819;-3.174363
2001;5;2001.33;Figure 4.12;Moray Firth;9.17;57.977819;-3.174363
2001;6;2001.42;Figure 4.12;Moray Firth;10.45;57.977819;-3.174363
2001;7;2001.5;Figure 4.12;Moray Firth;12.51;57.977819;-3.174363
2001;8;2001.58;Figure 4.12;Moray Firth;13.53;57.977819;-3.174363
2001;9;2001.67;Figure 4.12;Moray Firth;12.64;57.977819;-3.174363
2001;10;2001.75;Figure 4.12;Moray Firth;12.33;57.977819;-3.174363
